NUISANCE_PARAMETERS
0.00180605   0.00387452   -0.00274914   -0.00358287   0.00167218   -0.00174521   0.00281845   -0.00137874   0.000664732   0.000778464   0.00452977   -0.0029048   0.000490526   2.93202e-05   0.000732826   0.0018375   -0.00147886   -0.00146918   -0.00203656   -0.00168222   -9.83274e-05   -0.000746012   -0.000283555   -0.000361692   0.000440207   -0.000227728   -0.000175732   0.00870304   -0.000913268   -0.000791772   0.000541246   -0.000872785   5.22107e-05   0.0010422   0.00101271   0.000866883   0.000339959   0.000156254   -0.00241199   0.000150029   0.00330272   -0.00238255   0.00620632   0.00240976   0.00190363   -0.00514601   0.000124502   -0.000143883   -0.00108569   0.00471873   -0.00109633   0.00114851   0.000327473   0.000156271   1.81334e-05   -1.06449e-09   -7.00791e-09   7.9246e-09   -9.29566e-07   8.41044e-07   1.86991e-06   -1.35038e-06   0.000360025   1   0.000202022   -0.00164322   0.00239054   -4.42939e-06   -0.00699511   4.85665e-05   4.90654e-09   1.27817e-05   0.000948334   -0.000623547   1.53964e-05   -0.00172938   -0.00153004   -0.000140485   -0.00113173   -0.000676478   -0.000456511   -0.00131264   0.00145382   -0.000295938   2.45292e-06   -0.000145701   0.000980786   -4.41236e-05   -0.000433412   0.000597962   4.93564e-05   -3.3834e-08   -0.000311327   -0.000151215   0.00189408   0.000435429   9.2828e-05   0.00108787   0.00188255   0.000127607   0.000117696   -0.00353302   -0.00173944   0.00215804   -0.00136309   0.00137721   -0.00134187   -1.49026e-06   -4.00172e-06   2.71091e-07   -6.70603e-06   -8.75806e-07   -4.65674e-07   -4.04453e-05   -1.56688e-05   4.15997e-05   0.000290151   -0.000102843   0.000248255   -2.11227e-07   -0.000698607   0.000161267   0.000171162   0.000291061   0.00113615   -8.1312e-05   -0.00448093   4.94359e-05   5.02363e-05   0.000357316   2.47152e-06   2.65514e-06   -1.16506e-06   -6.54934e-05   6.44974e-05   -0.000347655   -0.000903333   -4.85117e-07   8.50749e-07   -3.45792e-07   -0.000137564   -9.15839e-05   0.000222915   -9.97964e-05   0.000211728   
-0.00935428   -0.0130515   0.00469096   -0.0124778   -0.0126574   0.00662254   0.0158468   0.0173266   -0.000691997   -0.0196389   0.0144869   0.0221921   -0.0249012   -0.00184403   -0.0169735   0.0104272   0.00673538   0.00430534   0.000993045   0.0146922   0.0100932   0.0160323   -0.0145254   0.00418647   -0.0140107   -0.0254218   5.55775e-05   0.0115181   0.000839791   -0.00473868   -0.00245711   -0.0032941   -0.00685033   -0.0151038   0.000298448   -0.00166285   -0.00358485   -0.000350577   0.0186259   0.000531411   -0.0119079   0.0122358   0.00332151   0.000246571   0.00891144   0.00543461   -0.00264408   0.00184463   0.0165798   0.0141601   0.00908972   -0.00659093   0.00157782   0.000536111   -0.00114964   -1.41281e-09   -7.18725e-09   9.18637e-09   1.49353e-06   -2.42835e-07   -0.000178558   1.75204e-07   1   0.000360025   0.00667187   -0.00068217   0.00974475   0.000172131   -0.00814692   -0.0222563   8.15146e-08   -0.000169549   0.0117653   0.00394994   1.65272e-05   -0.00264468   -0.00269639   -0.00120014   -0.0035945   -0.00372368   9.28061e-05   -0.00511572   0.0163161   -0.000981841   1.36544e-05   5.99048e-05   0.00854564   -4.59748e-05   0.000740156   0.00218461   -0.00181501   -3.79243e-08   -0.00168366   0.000333236   0.00275999   -0.0104053   0.00076485   -0.00488151   0.00525003   -0.00955204   -0.00272627   -0.00764863   0.00047017   0.00398335   -0.00572205   0.00465677   -0.00259657   7.98491e-07   8.53663e-06   1.01586e-06   -7.48149e-06   1.29893e-06   1.35005e-06   -6.15275e-05   1.33966e-05   -0.000772337   0.00360405   -0.00333815   -0.00113949   1.45328e-07   -0.00210119   -0.00265497   -0.00132503   0.00259966   -0.00163098   -0.00598153   0.000213796   -0.00035923   -5.62723e-05   0.0015332   -1.69347e-06   -4.16088e-05   -1.12554e-05   0.000676066   -0.000673411   0.00166012   -0.00295088   3.47145e-07   -7.03388e-07   -2.03498e-07   -1.83557e-05   -4.63261e-05   9.8843e-05   -0.000334939   -0.0059067   
-2.49613e-05   -8.46406e-06   -8.01079e-07   -2.70812e-06   1.83483e-06   2.31028e-06   7.17346e-07   -4.92536e-06   9.9684e-07   -1.15806e-06   -7.50779e-06   -2.55987e-07   9.43605e-06   1.14854e-06   6.80229e-06   -3.71817e-06   -1.45516e-06   -5.49618e-06   -2.5256e-06   -1.84323e-06   -1.83909e-06   1.22326e-06   1.5757e-06   5.50247e-07   3.28558e-06   2.87509e-06   -1.43775e-07   -2.98543e-06   8.9895e-06   6.33817e-05   7.77289e-06   -3.62505e-06   -9.41883e-06   -1.77647e-05   -9.50944e-06   -1.14572e-05   -4.91693e-06   -1.18758e-05   4.46469e-06   -4.49702e-07   3.01993e-06   -1.59378e-05   3.58734e-06   1.20334e-06   9.64211e-06   -5.6747e-06   4.28109e-06   -4.8842e-06   -1.91262e-05   -2.36448e-05   3.43163e-06   -3.60226e-05   -2.70347e-06   -6.4936e-07   -1.11913e-05   7.60315e-09   1.79503e-11   -9.35169e-13   -4.85568e-07   -4.95047e-07   -9.41689e-07   1   1.75204e-07   -1.35038e-06   -3.0424e-06   2.50112e-06   -8.98152e-06   -5.0716e-07   -1.51036e-05   -1.78027e-05   -8.84986e-11   -8.08938e-06   -1.55671e-05   -4.56519e-05   2.05635e-05   -7.78961e-06   1.79838e-05   1.09654e-06   1.45949e-06   2.03213e-06   -1.1169e-06   1.97274e-06   -9.3093e-06   -3.01315e-08   3.64691e-08   -7.07731e-07   -9.03657e-06   -1.08362e-06   -8.02894e-08   1.24965e-07   1.03212e-06   -7.58597e-09   8.05652e-07   -1.05455e-06   3.70768e-07   -9.14316e-06   -3.0212e-08   -4.12648e-06   4.93162e-06   5.92058e-06   1.08225e-06   -2.99538e-07   -2.37128e-06   4.04709e-06   -1.67346e-05   -4.66662e-06   3.14906e-07   -1.45507e-06   -4.73073e-07   -9.72252e-07   -1.03952e-06   -9.63089e-07   -4.84726e-07   -1.46234e-06   -7.89568e-08   -5.4815e-07   -1.50998e-06   -1.31356e-05   1.65056e-06   -7.36018e-09   3.28399e-06   -1.31783e-06   3.40833e-07   -1.71492e-06   1.13466e-05   -1.2646e-05   -7.65941e-06   -3.65925e-08   -3.63331e-07   -3.84627e-06   -3.04139e-08   -8.64819e-07   -9.73888e-07   -1.50271e-07   -7.89777e-07   -4.32569e-06   3.96444e-06   -1.45876e-06   -1.49574e-09   -4.87443e-10   1.18959e-07   -4.25815e-08   -7.39018e-07   2.74774e-06   1.36649e-06   
-4.707e-05   4.6247e-05   -6.41604e-05   -0.000219808   -0.000273228   -0.00017528   -0.000167658   6.59116e-07   1.61555e-05   -2.18113e-05   3.85646e-06   7.1334e-05   0.000304779   -2.76701e-05   -0.0001682   5.96512e-05   -0.00356571   -0.000540005   0.00099305   0.00132564   0.00094162   0.000929846   -0.000875767   -6.37944e-05   -0.000792662   -0.000561706   -3.568e-05   -0.000158851   -3.15232e-05   1.85195e-05   -9.79729e-05   -0.000319117   -0.000510136   -0.000435625   -0.000194151   -6.45922e-05   0.000101853   0.00025947   0.000519876   3.01513e-05   -0.000446596   0.000515302   0.000599982   5.25938e-05   -0.000513349   -0.000865673   -0.000655777   0.000900925   -1.89285e-05   0.0010058   0.000454776   1.52097e-05   -2.70019e-06   -3.28744e-06   -1.56693e-05   -7.816e-09   -1.50891e-08   3.89204e-10   4.33358e-08   -5.75285e-08   1   -9.41689e-07   -0.000178558   1.86991e-06   -6.90907e-05   0.000389715   -0.000230671   2.37979e-05   -0.000400393   -0.000812542   -1.44173e-08   -4.77758e-06   3.07266e-05   0.000382312   2.09449e-05   5.86479e-05   7.87594e-05   2.5054e-05   5.97959e-05   2.3033e-05   -1.3566e-05   3.40152e-05   -0.000195145   2.2979e-05   -2.8214e-07   -1.60415e-05   0.000111725   4.34709e-06   -1.01514e-05   -5.478e-05   -2.82151e-05   -8.22728e-09   3.1353e-05   -5.76652e-05   -4.05256e-05   -0.000493024   5.6838e-05   4.61343e-06   0.000135642   -0.000142568   -2.70058e-05   -0.00114978   -0.000354196   -6.58206e-05   -0.000447701   0.000282447   0.000388359   -9.44027e-07   -2.98204e-06   -4.82404e-07   -4.70263e-06   1.18221e-08   6.79517e-08   3.70192e-07   -4.16705e-06   -3.44796e-05   4.2339e-05   -1.47285e-05   -5.08078e-05   1.5936e-08   0.000245744   0.000120314   -3.32842e-05   -1.64551e-05   -2.47097e-05   -0.000253299   0.000132655   1.67844e-05   -2.4596e-06   8.54594e-05   -1.04718e-07   -2.79118e-07   -9.54837e-07   3.19211e-05   -3.12048e-05   7.19115e-05   9.41786e-05   -3.0563e-09   3.75681e-07   3.86324e-09   -7.12066e-06   -1.91333e-05   1.44115e-06   -1.65486e-05   -1.58992e-05   
-1.25292e-05   6.92403e-07   1.00179e-06   4.83052e-06   4.27246e-06   1.49942e-06   6.57068e-07   -1.63263e-07   -1.05682e-06   1.20382e-08   1.05381e-06   2.88965e-07   -4.86871e-06   1.82353e-07   -7.02893e-06   2.53968e-06   2.52105e-06   5.89305e-06   7.09755e-06   5.40941e-06   2.60377e-06   1.21333e-06   -2.16714e-06   -2.28925e-06   -4.90573e-06   -3.86738e-06   4.65298e-07   1.92564e-06   -3.63282e-06   -5.99084e-05   -1.53281e-06   8.65886e-06   9.29465e-06   -3.36864e-06   -1.11092e-06   -9.3436e-07   -3.09645e-06   -5.19997e-06   9.16809e-06   -7.47065e-07   -1.12341e-06   -3.26877e-07   -1.71123e-05   3.62704e-06   -5.05058e-06   1.9634e-05   1.79286e-06   -2.4024e-06   1.27864e-05   1.41601e-05   -9.12949e-06   1.46331e-06   2.94511e-07   -2.3092e-07   -7.10875e-06   -7.59858e-09   -1.52008e-08   -5.94223e-12   9.5601e-07   1   -5.75285e-08   -4.95047e-07   -2.42835e-07   8.41044e-07   4.84093e-06   -3.69501e-06   6.46043e-06   4.47137e-08   1.40453e-05   1.55169e-05   -1.51657e-08   -3.88681e-08   8.39152e-07   -1.27524e-05   -2.21352e-05   -2.97847e-06   -2.92915e-05   -1.93063e-07   1.7369e-08   8.72584e-08   3.74912e-07   3.06508e-07   1.838e-06   6.69856e-07   -1.44231e-08   1.24514e-07   7.43673e-07   3.90578e-07   1.27554e-07   5.30735e-07   2.7541e-07   -7.59245e-09   -6.51689e-07   7.10373e-07   -3.75446e-08   -8.86301e-06   -1.29942e-06   5.521e-07   -2.18335e-06   1.01412e-06   -1.11901e-06   3.19021e-06   4.49368e-06   -1.42705e-06   4.52027e-06   -6.67777e-06   -2.44521e-06   -5.02453e-07   4.70626e-07   4.71041e-07   5.43637e-07   4.63221e-07   4.84716e-07   4.81775e-07   6.97694e-08   2.77314e-07   1.08507e-06   7.15451e-06   4.03434e-07   -8.61208e-09   1.78959e-06   -6.88288e-07   -2.28624e-06   6.20211e-07   5.93022e-06   -2.10442e-06   -3.69386e-06   -4.62342e-07   9.06349e-07   1.50893e-06   -3.86355e-08   4.82932e-07   -1.92374e-09   1.10605e-06   -1.38736e-07   -3.21534e-07   4.78227e-06   8.69957e-11   -4.86867e-10   -3.27213e-10   2.95415e-09   1.83974e-07   -6.78169e-07   -2.50824e-06   -3.07905e-06   
2.02736e-05   -2.98968e-07   -4.31802e-06   -5.82065e-06   -6.46182e-06   -2.60089e-06   -9.33983e-08   1.39899e-06   2.57132e-06   6.24518e-07   2.08432e-07   -1.57696e-06   3.31311e-06   -9.23164e-07   4.89874e-06   3.98892e-07   -2.15118e-06   -2.66936e-06   -4.23188e-06   -2.92045e-06   -1.33603e-06   -1.35225e-06   2.19175e-06   2.34029e-06   5.4346e-06   4.32193e-06   -8.09313e-08   -2.41496e-06   4.12519e-06   6.53246e-05   5.81478e-06   -6.93531e-06   -4.00462e-06   5.9828e-06   6.3017e-06   5.13908e-06   5.56692e-06   6.38438e-06   -7.91401e-06   9.48816e-07   1.51466e-06   9.36059e-06   6.54657e-06   1.43875e-06   -3.60799e-06   -1.73833e-05   -9.50069e-07   -3.33939e-07   -4.84203e-06   -1.60536e-05   1.27898e-05   -1.02911e-05   1.72502e-07   1.1867e-07   -5.70418e-08   -5.26981e-12   -7.61061e-09   -7.59954e-09   1   9.5601e-07   4.33358e-08   -4.85568e-07   1.49353e-06   -9.29566e-07   -3.43985e-06   4.59002e-06   -6.41595e-06   -4.47367e-08   -1.69637e-05   -3.1831e-06   -7.63599e-09   8.66866e-07   4.9701e-06   8.85581e-06   2.214e-05   5.37402e-06   2.78617e-05   8.61312e-07   7.39554e-07   1.58334e-06   -1.33156e-06   1.27936e-06   -4.85448e-06   3.19228e-07   9.95126e-09   -2.99856e-07   3.14794e-07   4.0513e-07   -6.63697e-07   -6.65948e-07   -9.25783e-07   -1.52213e-08   1.18494e-06   -5.03899e-08   -1.30916e-07   9.16536e-07   1.68105e-06   -1.24957e-06   7.06299e-07   -4.75111e-06   8.25438e-07   2.66302e-06   -7.327e-07   1.47475e-06   5.12646e-06   9.03389e-06   5.60836e-06   -6.69017e-09   9.83474e-07   4.79418e-07   4.49229e-07   9.74098e-07   4.96408e-07   -4.86342e-07   -4.51575e-08   6.50013e-07   5.17908e-07   4.39957e-06   1.02437e-06   -1.43437e-08   8.19727e-06   7.83973e-07   1.84564e-06   2.02802e-07   1.29013e-06   8.12849e-06   -2.64157e-06   4.66592e-07   1.07927e-06   -4.47724e-06   -7.70974e-08   4.83418e-07   4.66394e-07   8.08257e-07   6.73807e-07   -3.16781e-07   6.88298e-07   9.65716e-07   7.72939e-09   -6.7809e-09   -2.3148e-07   7.73641e-08   5.90507e-07   3.80067e-06   3.27057e-06   
1.26582e-07   2.08009e-08   -7.75245e-08   4.03185e-08   8.99211e-09   -1.01406e-08   -1.28954e-08   1.46207e-08   7.72995e-10   1.37086e-08   3.21398e-09   7.64022e-09   -1.97591e-08   9.17385e-10   5.78851e-08   -2.00589e-07   -4.23063e-08   2.63535e-09   -7.19693e-09   -3.75422e-08   -1.61243e-08   -1.764e-08   -6.09427e-08   -4.84074e-08   -8.76067e-09   -5.20397e-09   -1.66975e-08   3.86859e-08   -7.47597e-08   -3.93356e-08   -8.15569e-08   -1.02955e-07   1.18638e-08   -1.61145e-07   -3.61277e-08   5.0778e-08   1.85181e-08   1.17843e-08   -6.84137e-08   1.43819e-08   -7.0223e-08   -1.05646e-07   2.44574e-07   3.31882e-08   -3.24722e-08   5.75897e-09   -1.93645e-08   -2.6848e-08   3.37979e-08   2.63206e-08   4.87511e-08   -6.64016e-08   1.08765e-08   1.16178e-09   -5.15447e-08   7.60245e-09   1.78152e-13   1   -7.59954e-09   -5.94223e-12   3.89204e-10   -9.35169e-13   9.18637e-09   7.9246e-09   -3.86946e-09   -3.13567e-08   1.53422e-08   -7.96327e-09   4.99538e-08   -1.3493e-07   6.14612e-13   2.59324e-08   -6.74482e-08   1.58948e-07   -6.69565e-09   1.10587e-08   1.05911e-08   -6.55505e-09   -3.22058e-08   -1.54e-08   -3.17145e-09   -2.33374e-08   5.02445e-08   -2.12936e-08   -8.93153e-12   -5.06111e-09   -3.20375e-08   -6.6751e-10   3.46377e-08   1.4555e-08   -5.13988e-08   -7.60205e-09   4.51229e-09   -1.04862e-08   -5.03683e-08   2.21098e-08   2.26616e-08   5.70686e-08   1.97283e-08   5.15246e-09   -4.30265e-10   -6.30732e-08   -5.85585e-08   -1.10322e-08   1.40583e-07   1.33156e-07   6.40042e-09   -7.60822e-09   7.62012e-09   5.73826e-13   -8.1518e-09   -5.97375e-13   -7.59834e-09   1.45927e-10   -8.32025e-09   8.96281e-09   1.78441e-08   -3.56403e-08   1.65644e-08   -7.59797e-09   -1.40894e-07   5.40015e-09   -7.16307e-09   -2.12072e-09   2.0592e-08   9.62939e-09   1.34266e-07   -3.47087e-09   6.63498e-10   2.19663e-08   -3.80108e-08   -5.15235e-10   -8.48987e-11   -1.97817e-09   1.77127e-09   -2.04918e-08   -9.9571e-08   -8.24444e-12   8.68413e-12   -3.89145e-12   9.69645e-10   5.54783e-09   -4.84015e-09   -1.71911e-08   -1.38392e-09   
-6.60226e-08   -8.07513e-08   -3.9741e-08   -3.20824e-08   1.51305e-08   -5.01791e-09   -1.0032e-08   -2.69945e-08   5.67648e-10   5.16913e-09   -1.71092e-08   6.14622e-09   -1.66139e-08   1.42281e-08   6.01751e-09   -2.28413e-07   -4.54973e-08   -1.53243e-08   -8.38623e-08   -3.88384e-08   -8.03826e-09   9.55177e-09   -4.379e-08   -5.34653e-08   -1.83536e-08   -3.43894e-08   9.09017e-10   -6.96793e-08   -6.85009e-08   -1.57575e-07   -2.06732e-07   -1.76093e-07   -1.28117e-07   -2.33638e-07   -1.07303e-07   -1.08391e-07   -9.0813e-08   -4.56233e-07   -1.99217e-07   1.20975e-09   -1.22051e-07   -1.07588e-07   1.60279e-07   1.63929e-08   5.85397e-08   8.75136e-08   2.75796e-08   4.36704e-08   -7.27281e-08   3.15889e-08   -4.65462e-10   -2.3533e-07   2.03127e-09   -2.48052e-09   -5.93251e-08   7.60265e-09   1   1.78152e-13   -7.61061e-09   -1.52008e-08   -1.50891e-08   1.79503e-11   -7.18725e-09   -7.00791e-09   9.68036e-09   -1.89769e-08   1.09882e-08   -7.71994e-09   -1.08424e-08   -2.07154e-08   5.72499e-13   -2.16483e-08   -5.14082e-08   -1.99481e-07   -8.02932e-09   -7.5418e-09   -1.10814e-08   -1.48909e-08   -1.00607e-08   3.03251e-09   -1.93598e-08   1.77704e-09   -5.56453e-08   -1.14497e-08   1.97667e-11   -2.22133e-10   -3.46879e-08   -1.54742e-08   -3.63439e-08   -5.5702e-09   -3.85432e-08   -7.60207e-09   7.95871e-09   -1.71441e-07   -3.89249e-08   -1.72264e-08   4.1353e-09   1.94016e-08   -4.82428e-09   -3.90755e-09   -8.76401e-09   -8.85071e-08   -1.06066e-07   6.54831e-09   1.96084e-07   -1.44065e-07   -4.39267e-08   -7.59116e-09   -7.61226e-09   1.26654e-12   -8.7783e-09   7.92554e-12   -7.6088e-09   -2.73569e-11   -9.02691e-09   -8.16503e-09   2.20786e-08   -9.07157e-08   2.99097e-08   -7.60327e-09   -4.779e-08   4.96433e-09   -1.22633e-08   -3.48412e-09   -1.42786e-08   -4.69383e-08   -1.08204e-08   -5.46339e-09   -1.38314e-08   2.25936e-08   -3.79752e-08   2.55902e-10   3.27771e-13   3.03665e-09   -2.88798e-09   -3.17551e-08   -4.39628e-08   -4.8821e-12   2.3356e-14   -1.52135e-08   2.83069e-09   4.4295e-09   -7.76378e-09   -1.25106e-08   -4.42861e-09   
-2.30312e-08   -1.00277e-08   1.80473e-08   -6.76392e-08   -3.80207e-08   1.82408e-08   1.59713e-08   -3.16965e-08   -6.06825e-09   3.66581e-09   -1.0972e-08   -2.52483e-08   -1.71576e-08   1.77252e-08   -5.86167e-09   2.90711e-08   -7.03351e-09   -1.8152e-08   -8.0124e-08   4.54087e-08   -2.0982e-08   5.65434e-08   -4.6853e-09   -1.6819e-08   -4.30687e-08   -4.50794e-08   1.70797e-08   -9.42274e-08   -1.62484e-08   -7.63844e-08   -5.52476e-08   -1.31927e-08   3.41017e-08   -6.80935e-09   -2.14143e-08   -2.44578e-08   -1.4971e-08   -2.34401e-07   -9.49974e-08   6.15266e-09   -6.75515e-08   -1.3659e-07   8.26394e-08   -1.58283e-09   -4.31264e-08   1.93703e-07   -5.70478e-08   4.38112e-09   2.64764e-09   -2.75103e-08   1.96112e-08   -6.40543e-08   3.25695e-09   8.77334e-09   -2.89622e-09   1   7.60265e-09   7.60245e-09   -5.26981e-12   -7.59858e-09   -7.816e-09   7.60315e-09   -1.41281e-09   -1.06449e-09   2.67113e-08   2.60363e-08   2.67364e-08   1.98961e-10   -8.58623e-08   1.53622e-07   -7.60216e-09   3.35331e-08   1.44183e-08   -1.38818e-08   -5.21155e-10   5.09979e-08   4.74464e-08   -2.04368e-08   -2.97533e-08   -6.3867e-09   -3.34383e-09   -3.86344e-08   3.14797e-08   5.90993e-09   7.57347e-09   -7.21435e-09   1.22642e-08   -7.50809e-09   -7.40863e-08   1.06786e-09   7.07725e-09   9.25008e-14   -7.70275e-10   -8.3669e-08   1.19256e-08   6.90527e-08   -8.51988e-08   9.82369e-11   -6.58541e-08   -1.51118e-09   -3.9692e-08   -2.43059e-08   -1.26387e-07   6.50011e-08   2.66984e-08   -1.24119e-07   -1.31604e-08   -1.45071e-12   -4.95536e-12   -7.60346e-09   -5.37596e-10   -7.59837e-09   -4.66792e-12   7.41096e-09   -6.69149e-10   -1.6167e-08   5.35386e-09   -2.71752e-08   6.15684e-09   -3.06143e-12   -4.07049e-09   -1.27651e-08   -9.20656e-09   3.21409e-09   -2.19899e-08   -4.55913e-08   -9.98912e-09   -1.48529e-08   -7.16069e-09   3.48515e-09   1.78901e-12   7.64424e-09   7.64281e-09   -7.27977e-09   -7.86482e-09   -6.42666e-09   5.78437e-09   -7.60582e-09   -7.59764e-09   -7.60903e-09   8.92137e-09   -4.5012e-10   -7.80042e-10   9.62723e-09   -1.27703e-10   
0.0154969   0.00276459   -0.00169881   -0.00401332   -0.00034396   -7.51443e-05   -0.000199739   0.00171796   0.000945822   0.00335868   -0.00137053   -0.00455064   5.06201e-05   3.07272e-05   -0.000238651   0.00344832   0.00119576   0.000177289   0.000322841   0.00441018   0.00103374   -0.000919706   0.00133197   0.000871734   0.000663465   -0.00107558   -6.18827e-05   0.00508729   -0.00712335   -0.00340227   0.000996341   0.00181543   -0.00349861   0.000141081   0.00384297   0.00239797   0.00076991   -0.0018161   -0.00750168   -0.000928479   0.00938973   0.000737409   0.000798317   0.00111375   -0.00298061   -0.0180315   -0.0052502   -0.00169743   0.00411944   -0.0034337   0.0034166   -0.00029257   0.000462578   0.000243038   1   -2.89622e-09   -5.93251e-08   -5.15447e-08   -5.70418e-08   -7.10875e-06   -1.56693e-05   -1.11913e-05   -0.00114964   1.81334e-05   -0.0016353   -0.000586817   0.00119403   1.31615e-05   -0.0058572   -0.0108435   -2.61598e-07   -0.00055482   0.00622218   0.0249392   -0.000403708   -0.00617228   -0.00815743   -0.000335766   -0.00101885   -0.000439324   -0.000135134   -0.000731982   0.0018048   -0.000660165   -6.85965e-05   -0.00119073   0.0126747   0.000157888   -0.000264177   4.9239e-06   -0.000140455   -3.21979e-07   0.000548077   -0.000649674   0.000292818   -0.000715428   -0.00435595   0.000851928   -0.00337204   8.52744e-05   -3.8251e-05   0.00357638   -0.0031544   -0.00236223   -0.00980594   -0.00878837   0.0039748   -4.32107e-06   9.18027e-07   1.31986e-06   -0.000138492   -8.91779e-07   5.13496e-08   -1.5869e-05   -1.35073e-05   -0.0006178   0.000306215   -0.00939893   0.000343093   4.26521e-06   0.00914452   0.00088307   0.00154792   0.000169053   -0.00362661   -0.000940354   -0.000758036   0.00182645   0.000306368   0.000793791   -3.52508e-06   -6.44149e-05   -6.70493e-06   0.000928308   -0.000915081   0.00147519   0.00565588   -7.18256e-06   9.42498e-06   -3.47709e-06   7.18732e-05   5.31081e-05   2.24534e-05   4.76089e-05   0.000596958   
