NUISANCE_PARAMETERS
-0.11148   0.0301563   0.108813   -0.15839   -0.101636   -0.086157   -0.0320867   0.0448727   0.039613   0.0176478   -0.0732764   -0.12805   -0.0326794   0.017395   -0.0252075   -0.0860781   -0.00969319   0.0183117   0.0235296   0.0145801   0.017948   -0.00121852   0.00309033   0.0160018   0.0333906   0.0840782   -0.00746933   -0.0397194   -0.0490627   -0.0106344   -0.0254414   -0.0246784   -0.0184322   -0.00536388   -0.00271627   0.0109961   0.024594   0.0360298   0.0121128   -0.00406739   0.0778776   0.0266661   0.04598   -0.0872885   -0.0935538   -0.121836   -0.0155435   -0.246319   -0.0400457   0.0255691   0.0205434   0.00221952   0.000986888   -8.21269e-05   -0.0025144   1.9508e-08   2.60364e-09   3.90161e-09   -6.53506e-06   -7.66639e-06   1.8504e-06   4.45361e-06   -1.1381e-06   0.00543936   0.00209049   0.00125964   -0.0326445   0.02766   3.52545e-06   0.00954002   0.00956143   4.38682e-07   0.000619357   -0.0242968   -0.0819923   -0.000155359   -0.0264302   -0.0278587   -0.0220391   -0.0138533   -0.00740937   0.0372806   0.0085626   0.051387   -0.000809212   -0.000271043   -0.00355399   0.00661642   0.00165462   0.0171028   -0.038699   0.0169245   3.99086e-07   0.0174863   -0.0124144   -0.0136559   -0.0112322   -0.00656712   0.0428109   1   0.0905541   -0.00396281   0.116394   -0.07407   -0.0375835   0.0146298   -0.0377165   -7.48614e-05   3.93238e-08   2.20966e-06   -3.53494e-06   -0.000646539   -2.30995e-06   -2.06704e-06   0.000383334   -0.000813497   0.000346918   -0.00360471   -0.00323623   0.00661583   3.6578e-05   -0.0185276   0.00878305   -0.0085701   -0.00564508   -0.0168961   0.0167717   0.0325184   -0.00504047   -0.0034383   0.00870335   -8.81651e-06   -0.000542973   2.84482e-06   -9.88537e-06   0.00162531   -0.00159883   -0.0040729   -0.0101551   -1.94837e-05   -1.35677e-05   4.0234e-06   0.0015427   -4.25058e-05   -0.00124209   -0.00424181   0.0122469   
-0.00714426   -0.18765   0.0302526   0.0103701   0.0156662   0.0159629   0.00728406   -0.0011076   0.0140967   0.0226463   -0.00661698   0.0102044   -0.000893097   -0.00554891   0.0276801   0.0346714   0.0161242   0.00762351   0.0108512   0.00418877   -0.00601074   -0.00377175   -0.0215519   -0.0235013   -0.0182401   -0.0026973   0.00190873   0.0113261   0.00314518   0.00556696   0.00553131   -0.00182414   -0.00501466   -0.0128163   -0.00153299   0.00145686   -0.00238597   -0.00238615   0.00759711   0.00228233   -0.0290087   0.00666946   -0.0186592   0.00833587   0.0531086   0.0986906   0.0301997   -0.0127861   -0.00674015   0.017987   0.0824075   0.00480782   -0.00428204   -0.000770523   0.000630009   -1.78952e-09   -1.76377e-08   -3.57905e-10   3.82528e-06   3.30571e-06   -7.93768e-07   -6.75156e-06   7.55207e-07   -0.00493575   0.000964138   0.0103138   0.00437828   0.00173069   2.02423e-06   0.0193804   -0.0519169   -2.56197e-07   0.00428643   -0.00422343   0.0916339   0.000136601   0.00614028   0.00750832   0.00190309   -0.00699802   -0.00172363   -0.0096785   -0.00839838   0.00319613   -0.000862576   3.71333e-05   -0.00182566   0.00779519   0.000702909   0.00475417   0.00891625   -0.00538868   -1.44042e-07   -0.00935872   0.00316682   0.00252345   -0.00543233   0.00370303   1   0.0428109   -0.0288853   0.00435549   -0.0263166   0.018926   0.00459959   -0.00587449   0.0212468   0.00287791   -1.49431e-06   -1.94817e-06   2.85322e-06   0.000136356   1.60226e-06   4.22058e-07   -7.46876e-05   0.000244334   -0.000119991   -0.000916048   0.00174076   -0.00260151   4.88056e-06   -0.0240503   -0.00404391   0.00226284   -0.00209866   0.0420642   0.0123078   -0.0133099   0.00296612   0.00117747   -5.40733e-05   3.43888e-06   0.000405686   -1.96496e-05   3.89176e-06   0.000116269   -0.000100274   0.00295427   -0.0110028   6.51588e-06   4.53919e-06   5.22354e-06   -0.00136586   0.000360981   0.000591845   0.00058128   -0.00653326   
0.031565   0.00875956   -0.00121304   0.00174082   0.00459817   0.00329236   -0.00371917   -0.00354142   -0.00915298   -0.00741988   -0.00650872   -0.00136168   0.0077843   -0.000357622   0.00737832   -0.00428662   0.00115011   0.00277031   0.00162683   -8.92529e-06   -0.00328068   -0.00846663   -0.00552202   -0.00139953   0.00243362   0.00809474   0.00744243   0.00228124   0.000623414   0.00129782   0.00113401   -0.000423505   0.00245681   0.00588838   0.00462466   0.00593594   0.00549925   0.00659935   -0.00473342   -0.00678057   0.0334024   -0.011144   0.0248491   -0.00263618   -0.0163997   -0.0214788   -0.00276672   -0.0192537   -0.00784557   0.013083   -0.00358652   -0.0257323   -0.000450329   -0.00020929   -0.00122827   -2.52464e-09   -1.77897e-08   -5.04929e-10   6.37994e-07   -5.15061e-07   -4.43693e-07   -3.21064e-06   1.1102e-06   0.000754633   0.000197119   -0.00306341   -3.43394e-05   4.5445e-05   8.05973e-07   -0.00611998   -0.0469909   -3.73954e-08   -0.00538144   2.93637e-05   0.0414529   -0.000300931   -0.00983637   -0.00882488   -0.000666223   -0.00113137   0.000731582   0.000663771   0.000934779   -0.00358589   0.00304097   8.11846e-06   0.000756949   -0.0044522   -7.41118e-05   -0.000190205   -0.00168124   -0.000332189   9.56032e-10   -0.00134348   0.0123038   0.000507312   0.00965291   1   0.00370303   -0.00656712   -0.00179403   0.00116141   0.000272897   0.0736161   0.000921338   0.0257116   -0.0638711   -0.00240193   1.01734e-06   -1.66301e-07   4.85274e-07   0.000726679   1.15165e-06   6.96347e-07   -4.85738e-05   0.000867341   0.000131894   -0.00353035   -0.0103856   -0.00183637   5.88069e-06   0.00808642   -0.00011432   7.14068e-06   -0.00144109   0.00729817   -0.000757824   0.0140351   -0.00085494   -0.000482564   -0.00265486   4.91536e-06   0.00010429   -7.37172e-06   2.20114e-06   -9.87382e-05   9.38945e-05   0.00247922   0.00874462   4.03594e-06   1.69711e-06   9.99156e-07   -0.00032689   0.00138582   -0.00121408   -0.000202455   0.00302065   
0.0575484   -0.0124305   0.00101853   -0.00115082   -0.0183068   0.00413264   0.0142172   0.00719717   0.00909351   0.010685   0.017813   -0.013006   -0.0247807   -0.00699136   -0.0330684   0.00784478   -0.00824503   0.014222   0.0163186   0.0484756   0.0635016   0.0347908   0.0171749   -0.00460534   -0.0121836   -0.0258787   -0.00274462   -0.00214662   -0.0130915   -0.10445   -0.0211804   -0.0477655   -0.0554461   -0.0361824   -0.0718919   -0.0187859   0.0139623   0.0578022   0.0162879   0.00589695   -0.0530418   -0.011957   0.0576585   -0.028262   0.00367337   0.0150012   0.0310465   0.00306144   0.0308747   0.095899   -0.0145287   -0.00983018   0.00211483   -0.000133674   -0.00171799   -2.99895e-08   5.32887e-09   -5.9979e-09   -8.61134e-06   4.00251e-08   -1.94713e-06   -8.25682e-06   5.2236e-06   -0.0102454   0.000275023   0.010029   0.017878   0.00501923   5.90934e-06   -0.0429077   0.164216   -1.19264e-07   0.00023137   0.022153   0.0563379   0.000134101   -0.0148804   -0.0122597   0.00353304   0.00903572   0.00796861   -0.00131225   0.0106343   -0.00856516   -0.00351232   -6.10828e-05   -0.00218382   0.0187612   -0.00044684   0.00016122   0.00131268   -0.00674698   -1.51126e-07   0.0121895   -0.00458218   -0.00205349   1   0.00965291   -0.00543233   -0.0112322   -0.0362573   -0.00520378   0.0586019   -0.0276595   -0.00790916   -0.192938   0.0551985   0.0325489   3.66652e-06   2.55172e-06   3.30844e-06   -0.000337189   6.19333e-06   5.44231e-06   -8.5037e-05   -0.000285125   -0.00172995   0.00659273   -0.00468483   -0.00709603   8.47186e-06   -0.00507953   -9.41796e-05   -0.00407774   0.00029116   -0.0568318   -0.00498849   0.062354   0.00179531   -0.00035691   0.00774829   8.94356e-06   0.000719198   -1.35096e-05   -6.93761e-08   0.00333256   -0.00316032   0.0108919   -0.0134119   1.01202e-05   7.38342e-06   6.35581e-06   -0.00132243   0.000986402   -0.00142315   -0.00740937   -0.00730843   
-0.0192363   -0.000427648   0.0102217   0.00710643   0.0116464   0.00502088   -0.000928607   0.000507297   -0.00665241   -0.00988956   -0.00363675   0.0052807   -0.0109711   -0.000460032   0.0133403   0.00374148   0.00115434   0.002494   0.00687297   0.00486969   -0.0013836   0.00569144   0.0053553   0.0070459   -0.00232371   -0.00245947   -0.000267422   -0.145178   -0.0317502   -0.00271008   -0.00862125   -8.72703e-05   -2.52215e-07   -0.000993631   -0.00413358   -0.00309557   0.000475112   0.00294523   0.0167369   0.000296369   -0.0197375   -0.00871446   -0.00686707   -0.01755   -0.0138987   0.0153203   -0.00539488   -0.0047336   -0.0386334   -0.0396259   -0.00736656   0.00223251   -0.000281656   -0.000401749   0.000280218   1.98072e-08   2.91666e-08   3.96145e-09   1.3542e-06   -8.85742e-07   8.45385e-08   -2.66815e-06   -2.71995e-08   0.00251006   0.00176941   0.00307488   0.00740185   -0.00925481   4.43159e-07   0.0510371   -0.0157296   5.17038e-09   0.00133095   0.000183373   0.00198419   2.36823e-06   -0.00300419   -0.00287906   -0.000767841   0.00541467   0.000731109   0.00309668   0.00515258   0.00202926   -0.000953977   -0.000247301   -0.00121958   0.000608746   6.39734e-05   0.00160653   -0.000248814   -0.000458855   5.04488e-08   0.00226433   -0.000452668   1   -0.00205349   0.000507312   0.00252345   -0.0136559   -0.00240785   0.0020993   0.0122879   -0.0026774   -0.0540857   0.0143852   0.0028491   0.0499455   -2.08618e-07   1.62996e-07   -3.35128e-07   -3.61704e-05   2.0727e-07   1.36736e-07   0.000694234   -4.8738e-05   -0.000184367   -0.00163257   0.000943271   -0.00166187   2.14621e-06   0.0185447   -0.00214393   0.00737084   -0.00260462   -0.0270278   -0.00455788   0.0196081   0.000565631   -0.000350965   0.0069499   -1.97141e-06   -7.52141e-05   -1.68604e-06   7.85516e-08   0.000545843   -0.00053481   0.00256482   0.0157233   -1.64763e-06   -9.79959e-07   1.06771e-06   -0.000396056   0.000387711   -0.000690359   -0.00122861   -0.00172698   
0.0155282   0.00465434   0.00386178   -6.20979e-05   -0.0033306   -0.00444854   -0.00308017   -0.00237318   -0.00324111   -0.00303965   0.00027204   0.0015377   -0.00328746   0.0103633   -0.00343551   -0.00207805   0.000904359   0.00841553   0.00903808   0.00645247   0.00434917   0.00519019   0.00718605   0.00543532   -0.00194176   -0.00631612   -0.0195299   -0.0021858   -0.000338114   0.00887226   0.00975499   0.00579987   -0.005061   -0.00711911   -0.0031665   -0.00545326   -0.00637271   -0.00750563   0.000922577   0.00760279   0.018007   0.0536152   -0.0696867   0.0203437   0.0233896   0.00131027   -0.0082477   0.00843154   -0.000288334   -0.00634617   0.00155388   -0.0111141   0.000666705   0.00037254   -0.000261986   3.31107e-08   -2.40467e-08   6.62216e-09   2.6373e-07   -5.59686e-06   -1.1337e-06   -1.86801e-06   -6.75413e-07   0.000180721   -0.000244321   0.00128594   0.00145922   0.00264405   -8.61561e-07   0.00287765   -0.0115808   -1.54135e-08   -0.00466867   0.00577436   0.0050495   -2.56836e-05   0.0031225   0.00319537   -0.0012261   -0.00138335   -0.000162958   0.00165674   0.000401658   0.00298296   0.000481001   -4.23819e-06   0.000890842   0.00787787   0.000197333   0.000606929   -0.00243083   0.0100479   4.57761e-09   0.00265786   1   -0.000452668   -0.00458218   0.0123038   0.00316682   -0.0124144   0.0539025   -0.000541372   0.0168537   -0.193329   -0.000735239   -0.0164047   0.0709701   0.00448509   4.20142e-08   -1.30083e-06   -5.95008e-07   -0.00197448   -1.42148e-07   -8.08335e-07   1.88063e-05   -0.00222703   -0.000520742   0.00564434   -0.00301737   0.0114534   -3.7405e-06   -0.00676607   0.000632437   -0.00165901   0.00110502   -0.0100251   0.00327278   -0.00708009   -0.00151885   0.0014835   0.0104649   -2.39167e-06   0.000245648   3.38415e-06   -1.26354e-06   -0.000158066   0.000156361   -0.0131132   0.000393665   3.8074e-07   -2.8485e-06   -1.60144e-06   0.00215606   -0.00344912   0.00158609   0.00129448   -0.00112999   
-0.0299285   -0.0217298   0.00235328   -0.00421149   -0.00364488   -0.00282659   0.00144007   0.00371216   0.00386486   0.00392133   0.00369501   0.00271933   0.00629216   0.000387356   0.0115304   0.0183249   0.0188551   0.0241691   0.0188528   0.00578179   -0.00867101   -0.0257645   -0.0319167   -0.0274132   -0.0256713   -0.00972527   0.00160577   0.00532689   0.0100184   -0.00126788   -0.00928465   -0.00705073   -0.00092777   0.0109494   0.0107812   0.00792294   0.00950931   0.0054967   0.0143253   -0.000821871   0.0169961   -0.00565889   0.00123093   0.0173518   0.0189422   -0.00798059   -0.00349454   0.0191925   0.00662261   -0.0160889   -0.0470951   -4.48498e-05   0.000418558   0.000538833   0.00062446   1.72833e-10   1.10807e-08   3.45666e-11   1.88129e-07   -7.77692e-07   -1.2502e-06   -4.47382e-06   2.94773e-07   -0.00159592   -0.000355335   0.00405258   -0.00126861   0.00455868   -1.535e-06   0.000878771   0.00393104   9.85151e-08   0.00140107   -0.00616173   -0.0124123   6.1096e-05   0.00846671   0.00811124   -0.0029509   -0.0112534   -0.00986379   -0.00187299   -0.0148332   0.0212406   0.00179047   4.77262e-05   4.01798e-05   -0.000151702   0.000300383   0.000369477   0.00159481   0.000369634   7.17321e-08   1   0.00265786   0.00226433   0.0121895   -0.00134348   -0.00935872   0.0174863   0.00200918   0.00181477   -0.041475   0.0158846   0.00697598   0.0509012   -0.00762148   -0.00840026   5.66375e-07   -8.04073e-07   -5.92582e-07   0.000166796   -1.64616e-07   5.59224e-07   -8.38277e-05   0.000168221   -0.000518122   4.69135e-05   0.000930179   0.0017791   -1.4417e-06   -0.00566659   0.00162303   5.25119e-06   -0.00100168   -0.0123238   0.00375652   -0.0193645   0.00107098   0.000182707   0.00626217   -2.85311e-06   -9.94806e-05   6.92604e-06   -3.63249e-06   0.000419246   -0.000418337   -0.00179923   0.00519275   -2.46054e-06   -2.31291e-06   -8.0822e-07   0.000333112   -0.000210226   0.000424622   -0.00142437   0.000676998   
-7.46127e-07   -3.84764e-07   -1.75379e-08   -1.0199e-07   5.27679e-09   -2.38378e-08   -1.40606e-08   -2.6872e-10   6.68952e-08   4.07428e-08   -9.07996e-08   3.20073e-08   1.94555e-07   3.13269e-09   -1.1864e-08   -4.25169e-07   -6.08832e-08   -1.20802e-07   -8.70643e-08   -7.85922e-08   -7.15082e-08   -7.40889e-08   7.81936e-08   7.18412e-08   1.39027e-07   1.40603e-07   -4.97933e-09   -1.8784e-07   8.53677e-08   -1.13715e-07   -6.7461e-08   -1.46817e-07   -2.78582e-07   -8.82734e-08   1.87837e-08   -1.00539e-08   4.78207e-08   6.49619e-08   2.7674e-07   1.56695e-08   -2.68359e-07   1.39012e-07   7.08543e-08   1.29204e-07   1.20943e-07   -6.58203e-07   1.43712e-07   -1.67277e-07   -4.45111e-07   8.07094e-08   -4.91e-07   -1.0155e-06   -5.85701e-08   -6.37058e-08   -7.50402e-08   6.02977e-09   -6.02934e-09   1.20596e-09   -3.0113e-08   -8.88533e-11   -6.00489e-09   3.03301e-08   -6.02562e-09   8.11995e-08   -1.78679e-08   -6.52157e-08   -9.7566e-08   -2.06839e-07   4.09301e-11   -3.43223e-07   -3.79619e-07   -4.82313e-08   -3.07269e-07   -3.38696e-07   -1.27039e-06   -1.71606e-08   -3.87458e-07   -2.33454e-07   1.04493e-07   1.61712e-07   1.72669e-07   -4.82582e-08   1.26102e-07   -5.63507e-07   -3.71735e-08   3.00192e-08   2.07091e-08   -5.15697e-07   -5.26673e-08   -8.87138e-09   2.81792e-08   2.85609e-09   1   7.17321e-08   4.57761e-09   5.04488e-08   -1.51126e-07   9.56032e-10   -1.44042e-07   3.99086e-07   3.07371e-08   -2.51875e-07   9.00186e-08   -4.57568e-08   7.78643e-08   -6.52424e-08   7.68911e-08   -1.87756e-07   3.34531e-11   6.87443e-11   -6.2045e-11   -2.32237e-08   -2.20546e-11   -6.02955e-09   1.52179e-07   5.95835e-09   -4.89833e-08   -1.96628e-08   5.47836e-08   -4.20807e-08   -4.21899e-11   1.10854e-07   1.21636e-08   -2.78424e-09   -2.04864e-07   2.64213e-07   -3.16838e-07   1.56312e-07   5.29486e-08   -3.7497e-08   1.28347e-07   -1.55808e-10   -3.94694e-08   6.39313e-09   -1.21969e-11   1.15477e-08   -1.77018e-08   -5.35803e-08   -7.79018e-08   -1.18229e-10   5.92593e-09   -6.81634e-11   -3.78182e-09   -4.30552e-08   6.15391e-09   -7.38004e-08   -2.3674e-08   
0.0211921   -0.00835356   -0.00583009   -0.000927543   -0.00215849   0.00327244   0.00794389   0.0107525   0.0106519   0.0102806   0.00905883   -0.00205142   -0.00878243   -0.00805388   -0.00543274   0.00709313   -0.00246747   -0.00512142   -0.00628377   -0.00162823   0.00255304   0.00299574   0.00249311   0.00093386   -0.000516008   -0.00501148   0.00605704   -0.00205786   -0.000573062   -0.00300457   0.00176267   0.00212862   0.00101236   -0.00434569   -0.00543354   -0.00633239   -0.00611732   -0.00325574   0.00269317   -0.000224839   -0.0393849   -0.0247888   0.0190156   -0.0101738   -0.00351534   -0.000865333   0.00348894   0.00616976   0.0144017   -0.0183241   -0.00175764   0.00170439   0.00064663   -7.40317e-06   -2.07372e-05   -6.94319e-09   1.02871e-08   -1.38864e-09   1.15494e-06   2.29963e-06   4.08399e-07   1.13023e-06   3.07946e-08   -0.00181008   2.11546e-05   0.00092825   0.00303111   -0.00411075   -6.11241e-07   -0.00540208   -0.000336883   4.70986e-08   0.00315456   0.00713949   0.0026416   1.45943e-05   -0.00217234   -0.00225052   0.00252144   0.00372741   0.0010273   -0.00283646   0.000526183   -0.00102046   -0.00241591   -5.50004e-06   -0.00127678   0.00506981   -0.000223548   -0.00091598   0.00448678   1   2.85609e-09   0.000369634   0.0100479   -0.000458855   -0.00674698   -0.000332189   -0.00538868   0.0169245   -0.0419097   -0.000854723   -0.00602063   0.0601061   -0.000836763   -0.0177348   -0.00191397   0.00249423   5.72324e-07   9.91163e-07   -2.84269e-07   0.000612222   1.56597e-07   5.16249e-07   4.71204e-06   0.000690156   0.000203127   -0.000104145   0.000483395   -0.00627131   1.15835e-08   -0.002667   -0.00152671   0.00306157   0.00190351   -0.0102684   -0.00191693   -0.00971567   0.0023888   -0.000391449   -0.00649905   1.64703e-06   -0.000168035   2.7212e-06   8.31631e-07   1.47225e-05   -1.18555e-05   0.00639007   -0.00793281   2.55597e-07   5.09227e-07   1.63219e-06   -0.00127269   0.00111245   -0.000315911   0.000300154   -0.00241467   
-0.0186413   0.0126672   0.0116413   0.0317624   -0.114569   -0.0474166   -0.00830539   0.0113682   -0.000513722   -0.0120903   -0.0144555   0.00264064   0.0223321   0.0046195   0.0151359   -0.0216176   0.00203861   0.0107028   0.0141542   0.0113684   0.00886288   0.00105902   -0.00331151   -0.00204955   -0.00164972   0.00579744   -0.00145741   0.00106688   -0.00355901   0.001951   -0.00180029   -0.000219782   0.0013712   -0.00152291   -0.002561   0.00154528   0.0061499   0.00883167   -0.00610513   -0.00104778   0.00788055   -0.0114705   0.00951591   -0.00592242   -0.0173213   -0.00764615   -0.00858884   -0.00285496   -0.0315806   0.0246525   0.0060642   0.00450543   -0.00122032   -0.000213711   9.82541e-05   -3.05664e-08   -2.80894e-08   -6.11329e-09   -7.82104e-07   9.11911e-07   5.05997e-07   8.60115e-07   -8.04081e-07   0.00237186   0.000592192   -0.00636924   -0.0209187   0.00801004   2.46984e-06   0.0118092   0.0041529   -4.4551e-08   -0.000605141   -0.0116782   -0.00762062   -3.13285e-05   -0.00428891   -0.00441456   -0.00293844   -0.00191214   -0.00029168   0.0051084   0.00190348   -0.00635691   0.00271362   -1.38709e-05   0.000771756   -0.009311   0.000719057   0.00182948   1   0.00448678   2.81792e-08   0.00159481   -0.00243083   -0.000248814   0.00131268   -0.00168124   0.00891625   -0.038699   0.0240128   0.00238244   0.021247   -0.0144649   -0.00174017   0.00487877   -0.00967696   0.00118902   -5.93237e-07   -7.70386e-08   -1.80937e-07   -0.000133521   -8.40738e-07   -6.84351e-07   1.54083e-05   -0.000160252   -0.000460247   -0.00410632   0.000873793   0.000412451   1.96624e-05   0.00369534   0.0116976   -0.00669235   -0.00479932   0.021454   0.00155154   -0.00722268   -0.00278644   -0.000212369   -0.00137523   -1.3077e-06   -0.000108012   2.28665e-06   3.49519e-06   5.7178e-05   -5.10873e-05   0.000677062   -4.71781e-05   -2.13558e-06   1.17853e-06   -4.14078e-06   0.000134751   2.78868e-05   -0.000148849   -6.78841e-05   0.0050233   
